Chargeback Date,Chargeback ID,Amount,Business Unit,Product,Reason Code,Status
2025-04-16,CB-1006707,256.32,Consumer,Device Protection,4855,Open
2025-04-16,CB-1006716,299.21,Consumer,Device Protection,4870,Open
2025-04-16,CB-1006721,263.15,Wholesale,Bulk Voice,4863,Pending
2025-04-17,CB-1006680,175.54,Consumer,Mobile Plans,7030,Won
2025-04-17,CB-1006727,339.50,Wholesale,Bulk Voice,4863,Pending
2025-04-18,CB-1006701,191.24,Consumer,Device Protection,4863,Open
2025-04-18,CB-1006718,568.66,Wholesale,Bulk Voice,4870,Pending
2025-04-18,CB-1006745,203.26,Wholesale,Partner Resale,4871,Lost
2025-04-19,CB-1006634,274.71,Enterprise,Managed Support,4863,Lost
2025-04-19,CB-1006642,327.61,Enterprise,Managed Support,4863,Lost
2025-04-19,CB-1006683,251.32,Consumer,Mobile Plans,4871,Lost
2025-04-19,CB-1006710,185.09,Consumer,Device Protection,4870,Won
2025-04-19,CB-1006722,343.23,Wholesale,Bulk Voice,4855,Open
2025-04-20,CB-1006604,747.43,Enterprise,Cloud Services,4837,Won
2025-04-20,CB-1006658,430.39,Enterprise,Platform API,4837,Won
2025-04-20,CB-1006697,298.28,Consumer,Streaming Add-on,7030,Lost
2025-04-20,CB-1006712,260.75,Consumer,Device Protection,4863,Lost
2025-04-20,CB-1006730,366.15,Wholesale,Bulk Voice,4855,Pending
2025-04-20,CB-1006758,321.05,Wholesale,IoT SIM,4855,Lost
2025-04-21,CB-1006617,479.28,Enterprise,Cloud Services,4863,Lost
2025-04-21,CB-1006645,399.71,Enterprise,Platform API,4870,Won
2025-04-21,CB-1006666,149.43,Consumer,Mobile Plans,4837,Won
2025-04-21,CB-1006681,118.92,Consumer,Mobile Plans,4855,Won
2025-04-21,CB-1006724,218.07,Wholesale,Bulk Voice,4855,Lost
2025-04-22,CB-1006655,507.45,Enterprise,Platform API,4863,Won
2025-04-22,CB-1006662,254.41,Consumer,Mobile Plans,4855,Lost
2025-04-22,CB-1006673,131.40,Consumer,Mobile Plans,4863,Lost
2025-04-22,CB-1006751,311.65,Wholesale,IoT SIM,4863,Lost
2025-04-23,CB-1006644,380.22,Enterprise,Platform API,4870,Open
2025-04-23,CB-1006691,240.06,Consumer,Streaming Add-on,4855,Open
2025-04-24,CB-1006624,372.78,Enterprise,Managed Support,4863,Won
2025-04-24,CB-1006652,629.72,Enterprise,Platform API,4855,Pending
2025-04-24,CB-1006693,171.08,Consumer,Streaming Add-on,4855,Pending
2025-04-24,CB-1006696,188.05,Consumer,Streaming Add-on,4837,Won
2025-04-24,CB-1006754,306.45,Wholesale,IoT SIM,4871,Lost
2025-04-24,CB-1006760,167.34,Wholesale,IoT SIM,4855,Open
2025-04-25,CB-1006631,447.88,Enterprise,Managed Support,4855,Pending
2025-04-25,CB-1006646,343.57,Enterprise,Platform API,4871,Won
2025-04-25,CB-1006659,129.70,Consumer,Mobile Plans,4871,Won
2025-04-25,CB-1006678,147.58,Consumer,Mobile Plans,4855,Won
2025-04-25,CB-1006734,646.90,Wholesale,Bulk Voice,7030,Won
2025-04-25,CB-1006739,521.91,Wholesale,Partner Resale,4837,Won
2025-04-25,CB-1006743,289.05,Wholesale,Partner Resale,4871,Open
2025-04-26,CB-1006635,296.86,Enterprise,Managed Support,4863,Pending
2025-04-26,CB-1006643,327.15,Enterprise,Platform API,4863,Lost
2025-04-26,CB-1006732,528.39,Wholesale,Bulk Voice,4870,Won
2025-04-26,CB-1006741,397.89,Wholesale,Partner Resale,4870,Lost
2025-04-27,CB-1006602,586.84,Enterprise,Cloud Services,4837,Pending
2025-04-27,CB-1006632,486.83,Enterprise,Managed Support,4863,Lost
2025-04-27,CB-1006653,762.47,Enterprise,Platform API,4837,Lost
2025-04-27,CB-1006656,493.08,Enterprise,Platform API,4837,Pending
2025-04-27,CB-1006665,229.70,Consumer,Mobile Plans,7030,Lost
2025-04-27,CB-1006669,293.07,Consumer,Mobile Plans,4870,Won
2025-04-27,CB-1006671,217.01,Consumer,Mobile Plans,4855,Lost
2025-04-27,CB-1006684,308.46,Consumer,Mobile Plans,7030,Pending
2025-04-27,CB-1006694,288.28,Consumer,Streaming Add-on,4837,Lost
2025-04-27,CB-1006705,329.23,Consumer,Device Protection,7030,Lost
2025-04-28,CB-1006600,484.55,Enterprise,Cloud Services,4855,Lost
2025-04-28,CB-1006687,204.97,Consumer,Streaming Add-on,4870,Lost
2025-04-28,CB-1006723,291.98,Wholesale,Bulk Voice,4863,Lost
2025-04-28,CB-1006725,271.33,Wholesale,Bulk Voice,4870,Pending
2025-04-28,CB-1006753,244.58,Wholesale,IoT SIM,4870,Won
2025-04-29,CB-1006640,534.69,Enterprise,Managed Support,4863,Won
2025-04-29,CB-1006648,657.83,Enterprise,Platform API,7030,Lost
2025-04-29,CB-1006698,229.14,Consumer,Streaming Add-on,4870,Open
2025-04-29,CB-1006704,239.05,Consumer,Device Protection,4870,Pending
2025-04-29,CB-1006717,124.39,Consumer,Device Protection,4871,Won
2025-04-30,CB-1006596,697.72,Enterprise,Cloud Services,4870,Won
2025-04-30,CB-1006627,861.45,Enterprise,Managed Support,7030,Won
2025-04-30,CB-1006633,345.65,Enterprise,Managed Support,4863,Open
2025-04-30,CB-1006649,243.96,Enterprise,Platform API,4871,Won
2025-04-30,CB-1006679,411.21,Consumer,Mobile Plans,7030,Lost
2025-04-30,CB-1006709,169.88,Consumer,Device Protection,4863,Won
2025-04-30,CB-1006720,682.20,Wholesale,Bulk Voice,7030,Lost
2025-04-30,CB-1006756,345.78,Wholesale,IoT SIM,4855,Pending
2025-05-01,CB-1006824,351.94,Enterprise,Platform API,4863,Pending
2025-05-01,CB-1006846,279.16,Consumer,Mobile Plans,4863,Lost
2025-05-01,CB-1006847,231.88,Consumer,Mobile Plans,4871,Won
2025-05-01,CB-1006875,219.75,Consumer,Device Protection,4871,Lost
2025-05-01,CB-1006899,309.37,Wholesale,Bulk Voice,4863,Won
2025-05-01,CB-1006926,657.34,Wholesale,IoT SIM,7030,Open
2025-05-02,CB-1006850,276.90,Consumer,Mobile Plans,7030,Won
2025-05-02,CB-1006864,425.35,Consumer,Streaming Add-on,7030,Lost
2025-05-03,CB-1006815,305.18,Enterprise,Platform API,4870,Open
2025-05-03,CB-1006819,514.81,Enterprise,Platform API,4870,Won
2025-05-03,CB-1006845,168.11,Consumer,Mobile Plans,4870,Lost
2025-05-03,CB-1006895,484.71,Wholesale,Bulk Voice,4855,Won
2025-05-03,CB-1006919,442.75,Wholesale,Partner Resale,4837,Lost
2025-05-04,CB-1006768,593.15,Enterprise,Cloud Services,4871,Won
2025-05-04,CB-1006808,808.43,Enterprise,Managed Support,4870,Won
2025-05-04,CB-1006872,210.31,Consumer,Device Protection,4837,Pending
2025-05-04,CB-1006879,337.44,Consumer,Device Protection,4870,Lost
2025-05-05,CB-1006770,669.96,Enterprise,Cloud Services,4837,Lost
2025-05-05,CB-1006787,645.11,Enterprise,Cloud Services,4863,Pending
2025-05-05,CB-1006793,572.72,Enterprise,Managed Support,7030,Won
2025-05-05,CB-1006807,536.05,Enterprise,Managed Support,4863,Lost
2025-05-05,CB-1006813,306.63,Enterprise,Platform API,4837,Won
2025-05-05,CB-1006818,444.61,Enterprise,Platform API,4863,Won
2025-05-05,CB-1006877,257.14,Consumer,Device Protection,4855,Won
2025-05-05,CB-1006897,355.08,Wholesale,Bulk Voice,4837,Open
2025-05-05,CB-1006907,202.66,Wholesale,Partner Resale,4837,Lost
2025-05-06,CB-1006778,250.73,Enterprise,Cloud Services,4871,Won
2025-05-06,CB-1006796,750.99,Enterprise,Managed Support,4837,Won
2025-05-06,CB-1006829,125.43,Consumer,Mobile Plans,4871,Lost
2025-05-06,CB-1006833,281.18,Consumer,Mobile Plans,4870,Lost
2025-05-06,CB-1006840,158.76,Consumer,Mobile Plans,4870,Won
2025-05-06,CB-1006844,126.63,Consumer,Mobile Plans,4863,Won
2025-05-06,CB-1006863,291.53,Consumer,Streaming Add-on,4870,Won
2025-05-06,CB-1006881,161.76,Consumer,Device Protection,4870,Lost
2025-05-06,CB-1006884,222.35,Consumer,Device Protection,4871,Won
2025-05-06,CB-1006901,201.99,Wholesale,Bulk Voice,4837,Lost
2025-05-06,CB-1006912,269.61,Wholesale,Partner Resale,4871,Won
2025-05-07,CB-1006811,663.17,Enterprise,Platform API,4863,Lost
2025-05-07,CB-1006823,842.53,Enterprise,Platform API,7030,Pending
2025-05-07,CB-1006889,407.90,Wholesale,Bulk Voice,7030,Won
2025-05-07,CB-1006908,270.33,Wholesale,Partner Resale,4870,Open
2025-05-07,CB-1006920,288.09,Wholesale,Partner Resale,4837,Won
2025-05-07,CB-1006922,585.59,Wholesale,IoT SIM,7030,Lost
2025-05-07,CB-1006928,535.53,Wholesale,IoT SIM,4863,Won
2025-05-07,CB-1006930,256.17,Wholesale,IoT SIM,4870,Won
2025-05-08,CB-1006809,519.98,Enterprise,Managed Support,7030,Pending
2025-05-08,CB-1006816,543.86,Enterprise,Platform API,4863,Lost
2025-05-08,CB-1006830,287.24,Consumer,Mobile Plans,4855,Won
2025-05-08,CB-1006851,209.09,Consumer,Streaming Add-on,4855,Won
2025-05-08,CB-1006854,280.76,Consumer,Streaming Add-on,4837,Lost
2025-05-09,CB-1006775,600.40,Enterprise,Cloud Services,4871,Open
2025-05-09,CB-1006834,95.32,Consumer,Mobile Plans,4871,Pending
2025-05-09,CB-1006838,191.85,Consumer,Mobile Plans,4870,Lost
2025-05-09,CB-1006867,169.57,Consumer,Device Protection,4863,Lost
2025-05-09,CB-1006918,202.99,Wholesale,Partner Resale,4871,Lost
2025-05-10,CB-1006779,311.36,Enterprise,Cloud Services,4871,Won
2025-05-10,CB-1006791,731.64,Enterprise,Managed Support,7030,Won
2025-05-10,CB-1006800,417.87,Enterprise,Managed Support,4871,Won
2025-05-10,CB-1006925,428.36,Wholesale,IoT SIM,4871,Lost
2025-05-11,CB-1006766,691.18,Enterprise,Cloud Services,7030,Lost
2025-05-11,CB-1006773,700.05,Enterprise,Cloud Services,4837,Pending
2025-05-11,CB-1006798,826.55,Enterprise,Managed Support,4870,Won
2025-05-11,CB-1006853,192.69,Consumer,Streaming Add-on,4837,Open
2025-05-11,CB-1006916,349.43,Wholesale,Partner Resale,4870,Won
2025-05-12,CB-1006794,444.34,Enterprise,Managed Support,4863,Pending
2025-05-12,CB-1006805,415.02,Enterprise,Managed Support,4863,Lost
2025-05-12,CB-1006822,339.09,Enterprise,Platform API,4870,Lost
2025-05-12,CB-1006826,213.54,Enterprise,Platform API,4871,Won
2025-05-12,CB-1006856,261.08,Consumer,Streaming Add-on,4863,Pending
2025-05-12,CB-1006917,682.41,Wholesale,Partner Resale,7030,Open
2025-05-13,CB-1006797,272.80,Enterprise,Managed Support,4837,Won
2025-05-13,CB-1006835,145.90,Consumer,Mobile Plans,4855,Lost
2025-05-13,CB-1006842,115.91,Consumer,Mobile Plans,4863,Pending
2025-05-13,CB-1006869,260.62,Consumer,Device Protection,4863,Lost
2025-05-13,CB-1006890,241.36,Wholesale,Bulk Voice,4871,Won
2025-05-14,CB-1006788,573.71,Enterprise,Cloud Services,4870,Open
2025-05-14,CB-1006832,414.57,Consumer,Mobile Plans,7030,Lost
2025-05-14,CB-1006841,91.16,Consumer,Mobile Plans,4871,Won
2025-05-14,CB-1006871,280.74,Consumer,Device Protection,4837,Pending
2025-05-14,CB-1006885,215.96,Consumer,Device Protection,4871,Won
2025-05-14,CB-1006894,298.84,Wholesale,Bulk Voice,4870,Lost
2025-05-14,CB-1006913,294.01,Wholesale,Partner Resale,4870,Lost
2025-05-14,CB-1006924,428.22,Wholesale,IoT SIM,4871,Open
2025-05-15,CB-1006763,605.33,Enterprise,Cloud Services,7030,Open
2025-05-15,CB-1006771,707.12,Enterprise,Cloud Services,4870,Lost
2025-05-15,CB-1006799,836.03,Enterprise,Managed Support,4870,Lost
2025-05-15,CB-1006810,354.84,Enterprise,Platform API,4871,Pending
2025-05-15,CB-1006852,129.69,Consumer,Streaming Add-on,4863,Won
2025-05-15,CB-1006882,198.37,Consumer,Device Protection,4855,Lost
2025-05-15,CB-1006915,425.62,Wholesale,Partner Resale,4863,Won
2025-05-15,CB-1006923,240.75,Wholesale,IoT SIM,4855,Lost
2025-05-16,CB-1006765,412.81,Enterprise,Cloud Services,4871,Pending
2025-05-16,CB-1006831,97.17,Consumer,Mobile Plans,4855,Pending
2025-05-16,CB-1006858,177.68,Consumer,Streaming Add-on,4863,Won
2025-05-16,CB-1006859,127.99,Consumer,Streaming Add-on,4837,Won
2025-05-16,CB-1006860,308.90,Consumer,Streaming Add-on,4863,Lost
2025-05-16,CB-1006902,410.53,Wholesale,Bulk Voice,4863,Won
2025-05-16,CB-1006904,206.18,Wholesale,Bulk Voice,4863,Lost
2025-05-16,CB-1006932,395.06,Wholesale,IoT SIM,7030,Won
2025-05-17,CB-1006762,422.47,Enterprise,Cloud Services,4870,Pending
2025-05-17,CB-1006789,707.75,Enterprise,Cloud Services,4837,Won
2025-05-17,CB-1006804,287.04,Enterprise,Managed Support,4855,Open
2025-05-17,CB-1006814,584.68,Enterprise,Platform API,7030,Lost
2025-05-17,CB-1006827,290.14,Enterprise,Platform API,4837,Pending
2025-05-17,CB-1006873,196.63,Consumer,Device Protection,4837,Lost
2025-05-17,CB-1006878,226.82,Consumer,Device Protection,4855,Pending
2025-05-17,CB-1006914,602.01,Wholesale,Partner Resale,7030,Won
2025-05-18,CB-1006783,648.31,Enterprise,Cloud Services,4855,Pending
2025-05-18,CB-1006843,219.02,Consumer,Mobile Plans,4870,Lost
2025-05-18,CB-1006861,367.32,Consumer,Streaming Add-on,4870,Lost
2025-05-18,CB-1006870,119.62,Consumer,Device Protection,4871,Lost
2025-05-18,CB-1006886,114.43,Consumer,Device Protection,4871,Won
2025-05-18,CB-1006887,252.08,Consumer,Device Protection,4870,Pending
2025-05-19,CB-1006769,626.03,Enterprise,Cloud Services,4863,Won
2025-05-19,CB-1006898,409.42,Wholesale,Bulk Voice,4837,Open
2025-05-20,CB-1006772,774.34,Enterprise,Cloud Services,4870,Pending
2025-05-20,CB-1006806,594.98,Enterprise,Managed Support,4837,Won
2025-05-20,CB-1006820,288.29,Enterprise,Platform API,4871,Pending
2025-05-20,CB-1006836,197.79,Consumer,Mobile Plans,4870,Open
2025-05-20,CB-1006862,121.46,Consumer,Streaming Add-on,4855,Won
2025-05-20,CB-1006896,535.15,Wholesale,Bulk Voice,4863,Won
2025-05-20,CB-1006903,527.55,Wholesale,Bulk Voice,4863,Won
2025-05-20,CB-1006927,511.71,Wholesale,IoT SIM,4863,Lost
2025-05-21,CB-1006803,597.01,Enterprise,Managed Support,4855,Pending
2025-05-21,CB-1006828,175.98,Consumer,Mobile Plans,7030,Won
2025-05-21,CB-1006837,139.86,Consumer,Mobile Plans,4863,Won
2025-05-21,CB-1006849,352.24,Consumer,Mobile Plans,4870,Pending
2025-05-21,CB-1006893,220.52,Wholesale,Bulk Voice,4855,Won
2025-05-22,CB-1006776,555.26,Enterprise,Cloud Services,4837,Pending
2025-05-22,CB-1006802,688.94,Enterprise,Managed Support,4863,Lost
2025-05-22,CB-1006906,295.50,Wholesale,Partner Resale,7030,Won
2025-05-23,CB-1006777,357.42,Enterprise,Cloud Services,4870,Won
2025-05-23,CB-1006782,364.72,Enterprise,Cloud Services,4871,Lost
2025-05-23,CB-1006848,251.26,Consumer,Mobile Plans,7030,Won
2025-05-23,CB-1006857,211.43,Consumer,Streaming Add-on,4871,Won
2025-05-23,CB-1006876,280.69,Consumer,Device Protection,4855,Won
2025-05-23,CB-1006933,398.32,Wholesale,IoT SIM,4871,Lost
2025-05-24,CB-1006761,279.56,Enterprise,Cloud Services,4863,Won
2025-05-24,CB-1006780,315.20,Enterprise,Cloud Services,4871,Lost
2025-05-24,CB-1006784,265.21,Enterprise,Cloud Services,4863,Lost
2025-05-24,CB-1006821,523.81,Enterprise,Platform API,4871,Lost
2025-05-24,CB-1006839,114.73,Consumer,Mobile Plans,4855,Won
2025-05-24,CB-1006866,184.65,Consumer,Streaming Add-on,4870,Lost
2025-05-24,CB-1006868,280.42,Consumer,Device Protection,4837,Won
2025-05-24,CB-1006888,349.92,Consumer,Device Protection,7030,Won
2025-05-24,CB-1006891,172.75,Wholesale,Bulk Voice,4855,Won
2025-05-24,CB-1006929,397.27,Wholesale,IoT SIM,4837,Won
2025-05-25,CB-1006795,415.63,Enterprise,Managed Support,4855,Lost
2025-05-25,CB-1006812,813.89,Enterprise,Platform API,7030,Won
2025-05-25,CB-1006905,282.48,Wholesale,Partner Resale,7030,Pending
2025-05-25,CB-1006921,405.42,Wholesale,Partner Resale,4870,Pending
2025-05-25,CB-1006931,384.31,Wholesale,IoT SIM,7030,Lost
2025-05-26,CB-1006781,406.94,Enterprise,Cloud Services,4871,Pending
2025-05-26,CB-1006786,396.18,Enterprise,Cloud Services,7030,Lost
2025-05-26,CB-1006817,432.65,Enterprise,Platform API,4871,Pending
2025-05-26,CB-1006911,243.83,Wholesale,Partner Resale,7030,Lost
2025-05-27,CB-1006774,969.28,Enterprise,Cloud Services,7030,Pending
2025-05-28,CB-1006764,877.03,Enterprise,Cloud Services,7030,Pending
2025-05-28,CB-1006801,370.60,Enterprise,Managed Support,4870,Won
2025-05-28,CB-1006825,486.55,Enterprise,Platform API,7030,Open
2025-05-28,CB-1006910,476.97,Wholesale,Partner Resale,4837,Won
2025-05-29,CB-1006767,300.10,Enterprise,Cloud Services,4837,Won
2025-05-29,CB-1006880,259.01,Consumer,Device Protection,4871,Lost
2025-05-29,CB-1006909,560.87,Wholesale,Partner Resale,4837,Lost
2025-05-30,CB-1006785,539.16,Enterprise,Cloud Services,4837,Lost
2025-05-30,CB-1006855,177.90,Consumer,Streaming Add-on,4863,Lost
2025-05-30,CB-1006865,114.33,Consumer,Streaming Add-on,4871,Lost
2025-05-31,CB-1006790,243.45,Enterprise,Cloud Services,4855,Lost
2025-05-31,CB-1006792,467.69,Enterprise,Managed Support,4855,Open
2025-05-31,CB-1006874,400.69,Consumer,Device Protection,7030,Won
2025-05-31,CB-1006883,241.07,Consumer,Device Protection,4870,Won
2025-05-31,CB-1006892,250.70,Wholesale,Bulk Voice,4871,Pending
2025-05-31,CB-1006900,205.76,Wholesale,Bulk Voice,4855,Lost
2025-06-01,CB-1007004,137.47,Consumer,Mobile Plans,4863,Lost
2025-06-01,CB-1007012,131.08,Consumer,Mobile Plans,4837,Pending
2025-06-01,CB-1007020,155.22,Consumer,Streaming Add-on,4837,Lost
2025-06-01,CB-1007055,571.16,Wholesale,Bulk Voice,4837,Lost
2025-06-01,CB-1007058,265.08,Wholesale,Bulk Voice,4870,Lost
2025-06-01,CB-1007067,445.06,Wholesale,Partner Resale,4855,Won
2025-06-02,CB-1006936,691.07,Enterprise,Cloud Services,4870,Pending
2025-06-02,CB-1006957,640.55,Enterprise,Cloud Services,4870,Pending
2025-06-02,CB-1006995,167.06,Consumer,Mobile Plans,7030,Won
2025-06-02,CB-1007003,250.45,Consumer,Mobile Plans,4871,Lost
2025-06-02,CB-1007006,312.48,Consumer,Mobile Plans,4837,Won
2025-06-02,CB-1007025,424.14,Consumer,Streaming Add-on,7030,Won
2025-06-02,CB-1007054,335.54,Wholesale,Bulk Voice,4863,Open
2025-06-02,CB-1007064,459.16,Wholesale,Bulk Voice,4855,Won
2025-06-02,CB-1007066,324.62,Wholesale,Partner Resale,4871,Lost
2025-06-03,CB-1006975,605.85,Enterprise,Managed Support,4855,Won
2025-06-03,CB-1006987,578.81,Enterprise,Platform API,4855,Lost
2025-06-03,CB-1006991,410.82,Enterprise,Platform API,4837,Open
2025-06-03,CB-1007029,246.76,Consumer,Streaming Add-on,7030,Lost
2025-06-03,CB-1007053,257.29,Wholesale,Bulk Voice,4871,Won
2025-06-04,CB-1006941,475.30,Enterprise,Cloud Services,4855,Pending
2025-06-04,CB-1006944,461.24,Enterprise,Cloud Services,4871,Lost
2025-06-04,CB-1006994,342.92,Consumer,Mobile Plans,4870,Lost
2025-06-04,CB-1006998,101.91,Consumer,Mobile Plans,4855,Lost
2025-06-04,CB-1007021,361.45,Consumer,Streaming Add-on,7030,Open
2025-06-04,CB-1007061,252.13,Wholesale,Bulk Voice,4870,Won
2025-06-04,CB-1007078,398.28,Wholesale,Partner Resale,4863,Won
2025-06-05,CB-1006947,579.74,Enterprise,Cloud Services,4870,Pending
2025-06-05,CB-1006956,331.39,Enterprise,Cloud Services,4871,Lost
2025-06-05,CB-1006960,422.15,Enterprise,Managed Support,4855,Open
2025-06-05,CB-1006962,313.99,Enterprise,Managed Support,4863,Won
2025-06-05,CB-1006972,369.61,Enterprise,Managed Support,4855,Lost
2025-06-05,CB-1006997,109.59,Consumer,Mobile Plans,4871,Pending
2025-06-05,CB-1007007,169.02,Consumer,Mobile Plans,4870,Lost
2025-06-05,CB-1007009,224.67,Consumer,Mobile Plans,7030,Won
2025-06-05,CB-1007013,122.13,Consumer,Mobile Plans,4871,Won
2025-06-05,CB-1007031,168.35,Consumer,Streaming Add-on,4870,Open
2025-06-05,CB-1007037,292.27,Consumer,Device Protection,4870,Pending
2025-06-05,CB-1007047,118.35,Consumer,Device Protection,4863,Won
2025-06-05,CB-1007077,390.65,Wholesale,Partner Resale,4871,Open
2025-06-05,CB-1007083,491.42,Wholesale,IoT SIM,7030,Lost
2025-06-05,CB-1007089,533.38,Wholesale,IoT SIM,7030,Lost
2025-06-06,CB-1006971,683.47,Enterprise,Managed Support,4870,Pending
2025-06-06,CB-1007081,372.48,Wholesale,Partner Resale,4855,Won
2025-06-06,CB-1007088,392.40,Wholesale,IoT SIM,4871,Pending
2025-06-07,CB-1007024,129.69,Consumer,Streaming Add-on,4863,Won
2025-06-08,CB-1006958,654.53,Enterprise,Cloud Services,4863,Lost
2025-06-08,CB-1007034,160.30,Consumer,Device Protection,4837,Lost
2025-06-09,CB-1006973,388.61,Enterprise,Managed Support,4855,Won
2025-06-09,CB-1006977,456.38,Enterprise,Managed Support,4863,Won
2025-06-09,CB-1006986,716.76,Enterprise,Platform API,4863,Lost
2025-06-09,CB-1007042,192.84,Consumer,Device Protection,7030,Lost
2025-06-09,CB-1007057,335.41,Wholesale,Bulk Voice,4871,Won
2025-06-09,CB-1007068,210.06,Wholesale,Partner Resale,4855,Lost
2025-06-10,CB-1006981,504.23,Enterprise,Platform API,7030,Won
2025-06-10,CB-1007001,296.59,Consumer,Mobile Plans,4837,Won
2025-06-10,CB-1007032,212.81,Consumer,Device Protection,7030,Lost
2025-06-10,CB-1007033,239.11,Consumer,Device Protection,4837,Won
2025-06-10,CB-1007039,209.88,Consumer,Device Protection,7030,Lost
2025-06-10,CB-1007044,269.84,Consumer,Device Protection,4870,Lost
2025-06-10,CB-1007052,530.22,Wholesale,Bulk Voice,7030,Won
2025-06-11,CB-1006961,685.53,Enterprise,Managed Support,4870,Won
2025-06-11,CB-1006968,801.84,Enterprise,Managed Support,4870,Lost
2025-06-11,CB-1006978,527.64,Enterprise,Platform API,4871,Pending
2025-06-11,CB-1006996,163.88,Consumer,Mobile Plans,4837,Pending
2025-06-11,CB-1007026,357.25,Consumer,Streaming Add-on,7030,Lost
2025-06-11,CB-1007027,387.48,Consumer,Streaming Add-on,7030,Pending
2025-06-11,CB-1007075,211.92,Wholesale,Partner Resale,4855,Lost
2025-06-11,CB-1007079,530.79,Wholesale,Partner Resale,4863,Open
2025-06-11,CB-1007085,238.38,Wholesale,IoT SIM,4837,Lost
2025-06-12,CB-1007002,262.97,Consumer,Mobile Plans,4837,Lost
2025-06-12,CB-1007016,254.74,Consumer,Mobile Plans,4871,Won
2025-06-12,CB-1007041,92.21,Consumer,Device Protection,4871,Won
2025-06-12,CB-1007046,155.82,Consumer,Device Protection,4870,Open
2025-06-12,CB-1007072,227.99,Wholesale,Partner Resale,4871,Lost
2025-06-13,CB-1006940,955.01,Enterprise,Cloud Services,7030,Lost
2025-06-13,CB-1007023,186.28,Consumer,Streaming Add-on,4871,Lost
2025-06-13,CB-1007062,457.65,Wholesale,Bulk Voice,4863,Won
2025-06-14,CB-1006963,511.34,Enterprise,Managed Support,7030,Lost
2025-06-14,CB-1006990,692.95,Enterprise,Platform API,4870,Won
2025-06-14,CB-1007063,350.03,Wholesale,Bulk Voice,4837,Pending
2025-06-14,CB-1007087,373.10,Wholesale,IoT SIM,7030,Won
2025-06-15,CB-1006967,784.52,Enterprise,Managed Support,7030,Open
2025-06-15,CB-1006993,287.63,Consumer,Mobile Plans,4837,Open
2025-06-15,CB-1007014,303.69,Consumer,Mobile Plans,4863,Lost
2025-06-15,CB-1007015,231.98,Consumer,Mobile Plans,4855,Pending
2025-06-15,CB-1007017,340.13,Consumer,Mobile Plans,4870,Won
